Date,Minute,Plant,Forecast_Temp,Forecast_Sky,Power
5/29/2020,420,A,21.43288993,Cloudy,0.14174586
5/29/2020,435,A,21.80819507,Cloudy,0.143103465
5/29/2020,450,A,22.1382732,Cloudy,0.159994252
5/29/2020,465,A,22.34573353,Cloudy,0.197011287
5/29/2020,480,A,22.67702447,Cloudy,0.241231308
5/29/2020,495,A,23.1681946,Cloudy,0.312913103
5/29/2020,510,A,23.66407273,Cloudy,0.367773478
5/29/2020,525,A,24.08229293,Cloudy,0.405022148
5/29/2020,540,A,24.37939667,Cloudy,0.485636142
5/29/2020,555,A,25.40005687,Clear,0.671647855
5/29/2020,570,A,25.6231832,Cloudy,0.488714288
5/29/2020,585,A,26.1870668,Clear,0.597276862
5/29/2020,600,A,26.661143,Clear,0.624464885
5/29/2020,615,A,27.28059887,Clear,0.84382587
5/29/2020,630,A,27.96214193,Clear,0.885032156
5/29/2020,645,A,28.6902568,Clear,0.829506604
5/29/2020,660,A,28.98941914,Clear,0.838530467
5/29/2020,675,A,29.17119147,Clear,0.727151111
5/29/2020,690,A,29.17043653,Cloudy,0.664775599
5/29/2020,705,A,29.45211587,Clear,0.901885783
5/29/2020,720,A,30.0820658,Clear,0.832856024
5/29/2020,735,A,29.98060707,Cloudy,0.719332494
5/29/2020,750,A,30.22876787,Clear,0.856292053
5/29/2020,765,A,30.41427827,Clear,0.895020958
5/29/2020,780,A,31.0336488,Clear,0.901063292
5/29/2020,795,A,31.22641807,Clear,0.831897278
5/29/2020,810,A,31.45149127,Clear,0.80430668
5/29/2020,825,A,31.4721985,Cloudy,0.639924985
5/29/2020,840,A,31.29462073,Cloudy,0.473615887
5/29/2020,855,A,31.44660047,Clear,0.654908188
5/29/2020,870,A,31.9529074,Clear,0.579746911
5/29/2020,885,A,32.07957367,Clear,0.611181166
5/29/2020,900,A,32.37420473,Clear,0.535114405
5/29/2020,915,A,32.27581187,Clear,0.563283472
5/29/2020,930,A,32.34201053,Clear,0.503849851
5/29/2020,945,A,32.46573564,Clear,0.503723504
5/29/2020,960,A,32.45574533,Clear,0.462864051
5/29/2020,975,A,31.81478467,Clear,0.440290151
5/29/2020,990,A,31.6578208,Clear,0.300435771
5/29/2020,1005,A,30.83621833,Clear,0.250968656
5/29/2020,1020,A,30.0257304,Clear,0.226482217
5/29/2020,1035,A,29.58132927,Clear,0.16662868
5/29/2020,1050,A,29.13962607,Cloudy,0.089439666
5/29/2020,1065,A,28.60853564,Clear,0.066443372
5/29/2020,1080,A,28.17793367,Cloudy,0.032203482
5/29/2020,1095,A,27.79263707,Cloudy,0.009463597
5/29/2020,1110,A,27.43268633,Cloudy,0.000737021
5/29/2020,1125,A,27.0520792,Cloudy,0
5/29/2020,1140,A,26.57452987,Cloudy,0
5/29/2020,1155,A,26.25181073,Cloudy,0
5/29/2020,1170,A,25.99156107,Cloudy,0
5/29/2020,1185,A,25.52207653,Cloudy,0
5/29/2020,1200,A,25.53364047,Clear,0
5/29/2020,1215,A,25.580924,Clear,0
5/29/2020,1230,A,25.6105834,Clear,0
5/29/2020,1245,A,25.57697573,Clear,0
5/29/2020,1260,A,25.56937447,Clear,0
5/29/2020,1275,A,25.5727214,Clear,0
5/29/2020,1290,A,25.53245233,Clear,0
5/29/2020,1305,A,25.4170736,Clear,0
5/29/2020,1320,A,25.31565747,Clear,0
5/29/2020,1335,A,24.6701782,Clear,0
5/29/2020,1350,A,22.479893,Clear,0
5/29/2020,1365,A,21.80762807,Clear,0
5/29/2020,1380,A,21.58188473,Clear,0
5/29/2020,1395,A,21.44609787,Clear,0
5/29/2020,1410,A,21.5154318,Clear,0
5/29/2020,1425,A,21.5897746,Clear,0
5/30/2020,0,A,21.52715873,Clear,0
5/30/2020,15,A,21.492806,Clear,0
5/30/2020,30,A,21.3664144,Clear,0
5/30/2020,45,A,21.3732096,Clear,0
5/30/2020,60,A,21.3210645,Clear,0
5/30/2020,75,A,21.29543873,Clear,0
5/30/2020,90,A,21.305418,Clear,0
5/30/2020,105,A,21.262144,Clear,0
5/30/2020,120,A,21.25114333,Clear,0
5/30/2020,135,A,21.31638587,Clear,0
5/30/2020,150,A,21.3130046,Clear,0
5/30/2020,165,A,21.40104367,Clear,0
5/30/2020,180,A,21.4183166,Clear,0
5/30/2020,195,A,21.39867286,Clear,0
5/30/2020,210,A,21.37410473,Clear,0
5/30/2020,225,A,21.3664836,Clear,0
5/30/2020,240,A,21.41384273,Clear,0
5/30/2020,255,A,21.42423293,Clear,0
5/30/2020,270,A,21.4370606,Clear,0
5/30/2020,285,A,21.29342033,Clear,0
5/30/2020,300,A,21.24248647,Clear,0
5/30/2020,315,A,21.27621873,Clear,0
5/30/2020,330,A,21.26208493,Clear,0
5/30/2020,345,A,21.22681107,Clear,0
5/30/2020,360,A,21.15011187,Cloudy,0.006560106
5/30/2020,375,A,21.1853698,Cloudy,0.023107776
5/30/2020,390,A,21.3506612,Cloudy,0.050786321
5/30/2020,405,A,21.59182947,Clear,0.086448228
5/30/2020,420,A,21.78685107,Cloudy,0.122422285
5/30/2020,435,A,22.16442873,Cloudy,0.159751469
5/30/2020,450,A,22.4847634,Cloudy,0.144163785
5/30/2020,465,A,22.75419527,Cloudy,0.170936847
5/30/2020,480,A,22.79219264,Cloudy,0.224103931
5/30/2020,495,A,23.30529987,Cloudy,0.334650887
5/30/2020,510,A,23.72245473,Cloudy,0.260977277
5/30/2020,525,A,23.95977967,Cloudy,0.250353027
5/30/2020,540,A,24.18511947,Cloudy,0.273948847
5/30/2020,555,A,24.40823153,Cloudy,0.379756572
5/30/2020,570,A,24.94327793,Cloudy,0.453281539
5/30/2020,585,A,24.95345873,Cloudy,0.345257796
5/30/2020,600,A,24.9230428,Cloudy,0.337945805
5/30/2020,615,A,24.95966,Cloudy,0.306571007
5/30/2020,630,A,24.80840247,Cloudy,0.371085737
5/30/2020,645,A,24.85946453,Cloudy,0.384469791
5/30/2020,660,A,25.07773447,Cloudy,0.467999663
5/30/2020,675,A,25.54298293,Cloudy,0.709829259
5/30/2020,690,A,26.04090373,Cloudy,0.585862327
5/30/2020,705,A,26.3615418,Cloudy,0.64373272
5/30/2020,720,A,27.0928548,Clear,0.963503215
5/30/2020,735,A,27.6734152,Clear,0.749219624
5/30/2020,750,A,28.24220936,Clear,0.901446047
5/30/2020,765,A,28.96689653,Cloudy,0.752767235
5/30/2020,780,A,28.82690847,Cloudy,0.67236258
5/30/2020,795,A,28.9500306,Clear,0.834382091
5/30/2020,810,A,29.13891813,Clear,0.752498439
5/30/2020,825,A,29.40827633,Clear,0.82479958
5/30/2020,840,A,29.92807407,Clear,0.833837068
5/30/2020,855,A,30.11400747,Clear,0.802286375
5/30/2020,870,A,30.26233913,Clear,0.742738795
5/30/2020,885,A,30.07889021,Clear,0.709404388
5/30/2020,900,A,30.49638267,Clear,0.671182107
5/30/2020,915,A,30.8197694,Clear,0.622964831
5/30/2020,930,A,30.739146,Clear,0.573236352
5/30/2020,945,A,30.83932487,Clear,0.518507278
5/30/2020,960,A,31.278884,Clear,0.466897228
5/30/2020,975,A,31.0069884,Clear,0.391730996
5/30/2020,990,A,30.61301473,Clear,0.303766611
5/30/2020,1005,A,30.77180907,Clear,0.279998613
5/30/2020,1020,A,30.710561,Clear,0.226967784
5/30/2020,1035,A,30.20338127,Clear,0.172384876
5/30/2020,1050,A,30.03769333,Clear,0.117487341
5/30/2020,1065,A,29.53439127,Clear,0.069852249
5/30/2020,1080,A,28.9436726,Clear,0.045673005
5/30/2020,1095,A,28.53600267,Clear,0.021622586
5/30/2020,1110,A,28.10139567,Cloudy,0.002844034
5/30/2020,1125,A,27.70457367,Cloudy,0
5/30/2020,1140,A,27.33828964,Cloudy,0
5/30/2020,1155,A,26.9142048,Cloudy,0
5/30/2020,1170,A,26.37625527,Cloudy,0
5/30/2020,1185,A,25.91156827,Cloudy,0
5/30/2020,1200,A,25.64443967,Clear,0
5/30/2020,1215,A,25.47801713,Clear,0
5/30/2020,1230,A,25.3493976,Clear,0
5/30/2020,1245,A,24.4812562,Clear,0
5/30/2020,1260,A,24.16049421,Clear,0
5/30/2020,1275,A,23.78360587,Clear,0
5/30/2020,1290,A,23.54168293,Clear,0
5/30/2020,1305,A,23.33104853,Clear,0
5/30/2020,1320,A,23.26649373,Clear,0
5/30/2020,1335,A,23.24779667,Clear,0
5/30/2020,1350,A,23.227238,Clear,0
5/30/2020,1365,A,23.36821887,Clear,0
5/30/2020,1380,A,23.29979453,Clear,0
5/30/2020,1395,A,23.2678135,Clear,0
5/30/2020,1410,A,23.30852247,Clear,0
5/30/2020,1425,A,23.170756,Clear,0
5/31/2020,0,A,23.11339927,Clear,0
5/31/2020,15,A,23.27762647,Clear,0
5/31/2020,30,A,23.664211,Clear,0
5/31/2020,45,A,23.67028613,Clear,0
5/31/2020,60,A,23.73268627,Clear,0
5/31/2020,75,A,23.73919267,Clear,0
5/31/2020,90,A,23.57107114,Clear,0
5/31/2020,105,A,23.53009227,Clear,0
5/31/2020,120,A,23.43905027,Clear,0
5/31/2020,135,A,23.38316447,Clear,0
5/31/2020,150,A,23.1820678,Clear,0
5/31/2020,165,A,23.021513,Clear,0
5/31/2020,180,A,22.88455607,Clear,0
5/31/2020,195,A,22.88736367,Clear,0
5/31/2020,210,A,22.85251079,Clear,0
5/31/2020,225,A,22.62314047,Clear,0
5/31/2020,240,A,22.53752647,Clear,0
5/31/2020,255,A,22.42528687,Clear,0
5/31/2020,270,A,22.25009353,Clear,0
5/31/2020,285,A,22.24558513,Clear,0
5/31/2020,300,A,22.04795533,Clear,0
5/31/2020,315,A,22.0624776,Clear,0
5/31/2020,330,A,22.02170413,Clear,0
5/31/2020,345,A,21.99744529,Clear,0
5/31/2020,360,A,21.98220433,Clear,0.008896277
5/31/2020,375,A,22.0364666,Clear,0.034366236
5/31/2020,390,A,22.34989833,Clear,0.059594651
5/31/2020,405,A,22.65153,Cloudy,0.074668279
5/31/2020,420,A,22.7655192,Cloudy,0.086985819
5/31/2020,435,A,22.78110747,Cloudy,0.098342136
5/31/2020,450,A,22.9010762,Cloudy,0.143262018
5/31/2020,465,A,23.24462273,Cloudy,0.160150327
5/31/2020,480,A,23.50749207,Cloudy,0.188409818
5/31/2020,495,A,23.89930027,Cloudy,0.247292222
5/31/2020,510,A,24.37055067,Cloudy,0.310624003
5/31/2020,525,A,24.73847653,Clear,0.472664572
5/31/2020,540,A,25.1560954,Clear,0.519090702
5/31/2020,555,A,25.63316453,Cloudy,0.361599843
5/31/2020,570,A,26.22048947,Clear,0.437158741
5/31/2020,585,A,26.57203993,Cloudy,0.461262424
5/31/2020,600,A,26.7760782,Cloudy,0.468453024
5/31/2020,615,A,27.0006715,Clear,0.59938883
5/31/2020,630,A,27.968046,Clear,0.881145145
5/31/2020,645,A,28.05637,Clear,0.734289685
5/31/2020,660,A,28.0176412,Cloudy,0.761556985
5/31/2020,675,A,28.252118,Cloudy,0.591489699
5/31/2020,690,A,28.6178812,Clear,0.714040808
5/31/2020,705,A,29.2730122,Cloudy,0.479303955
5/31/2020,720,A,29.26160693,Cloudy,0.506732284
5/31/2020,735,A,29.22341507,Cloudy,0.554011872
5/31/2020,750,A,29.47718507,Cloudy,0.513096677
5/31/2020,765,A,30.28202614,Clear,0.951760427
5/31/2020,780,A,30.40266307,Cloudy,0.63147092
5/31/2020,795,A,30.6310384,Cloudy,0.507793842
5/31/2020,810,A,30.10173753,Cloudy,0.359024605
5/31/2020,825,A,29.92045487,Cloudy,0.394042393
5/31/2020,840,A,30.8515666,Clear,0.751752747
5/31/2020,855,A,31.1993794,Cloudy,0.640938234
5/31/2020,870,A,30.05372713,Cloudy,0.1505257
5/31/2020,885,A,29.1820414,Cloudy,0.197219387
5/31/2020,900,A,27.56227564,Cloudy,0.173338668
5/31/2020,915,A,27.4072612,Cloudy,0.148573524
5/31/2020,930,A,27.53361213,Cloudy,0.230158651
5/31/2020,945,A,27.73206187,Cloudy,0.21974374
5/31/2020,960,A,27.55705773,Cloudy,0.217107806
5/31/2020,975,A,27.7056072,Cloudy,0.155424722
5/31/2020,990,A,27.8887166,Cloudy,0.130518367
5/31/2020,1005,A,27.969102,Cloudy,0.130261958
5/31/2020,1020,A,28.14049643,Cloudy,0.141032374
5/31/2020,1035,A,28.146706,Cloudy,0.128328362
5/31/2020,1050,A,27.9943766,Clear,0.100740242
5/31/2020,1065,A,27.8205282,Clear,0.075358229
5/31/2020,1080,A,27.54807327,Clear,0.048546768
5/31/2020,1095,A,27.19085307,Clear,0.019474696
5/31/2020,1110,A,26.81842647,Cloudy,0.002001724
5/31/2020,1125,A,26.5084412,Cloudy,0
5/31/2020,1140,A,26.16729933,Cloudy,0
5/31/2020,1155,A,25.76065473,Cloudy,0
5/31/2020,1170,A,25.51205664,Cloudy,0
5/31/2020,1185,A,25.28888553,Cloudy,0
5/31/2020,1200,A,25.0992248,Clear,0
5/31/2020,1215,A,24.9269836,Clear,0
5/31/2020,1230,A,24.73424893,Clear,0
5/31/2020,1245,A,24.59129227,Clear,0
5/31/2020,1260,A,24.46307973,Clear,0
5/31/2020,1275,A,24.31377573,Clear,0
5/31/2020,1290,A,24.13310953,Clear,0
5/31/2020,1305,A,24.0184805,Clear,0
5/31/2020,1320,A,23.91044507,Clear,0
5/31/2020,1335,A,23.79734907,Clear,0
5/31/2020,1350,A,23.67476807,Clear,0
5/31/2020,1365,A,23.670292,Clear,0
5/31/2020,1380,A,23.79543447,Clear,0
5/31/2020,1395,A,23.72790113,Clear,0
5/31/2020,1410,A,23.497284,Clear,0
5/31/2020,1425,A,23.24469787,Clear,0
6/13/2020,0,A,21.77161267,Clear,0
6/13/2020,15,A,21.73004567,Clear,0
6/13/2020,30,A,21.68706847,Clear,0
6/13/2020,45,A,21.61923207,Clear,0
6/13/2020,60,A,21.62596847,Clear,0
6/13/2020,75,A,21.6098348,Clear,0
6/13/2020,90,A,21.69312947,Clear,0
6/13/2020,105,A,21.82476586,Clear,0
6/13/2020,120,A,21.8943176,Clear,0
6/13/2020,135,A,21.80948073,Clear,0
6/13/2020,150,A,21.82476813,Clear,0
6/13/2020,165,A,21.76238207,Clear,0
6/13/2020,180,A,21.80184527,Clear,0
6/13/2020,195,A,21.80012207,Clear,0
6/13/2020,210,A,21.77188507,Clear,0
6/13/2020,225,A,21.75163373,Clear,0
6/13/2020,240,A,21.69531679,Clear,0
6/13/2020,255,A,21.68763007,Clear,0
6/13/2020,270,A,21.6996928,Clear,0
6/13/2020,285,A,21.70644933,Clear,0
6/13/2020,300,A,21.69656973,Clear,0
6/13/2020,315,A,21.651534,Clear,0
6/13/2020,330,A,21.50658567,Clear,0
6/13/2020,345,A,21.32000727,Cloudy,0
6/13/2020,360,A,21.28513,Cloudy,0.007482931
6/13/2020,375,A,21.227468,Cloudy,0.027221468
6/13/2020,390,A,21.14960933,Cloudy,0.045808023
6/13/2020,405,A,21.4259318,Cloudy,0.088036229
6/13/2020,420,A,22.15570467,Clear,0.142895365
6/13/2020,435,A,22.83263547,Clear,0.206673075
6/13/2020,450,A,23.55732407,Clear,0.260168412
6/13/2020,465,A,24.221519,Clear,0.328124226
6/13/2020,480,A,24.7192118,Clear,0.395286038
6/13/2020,495,A,25.18008221,Clear,0.469889905
6/13/2020,510,A,25.64075307,Clear,0.518368545
6/13/2020,525,A,26.137734,Clear,0.572294947
6/13/2020,540,A,26.32546173,Clear,0.659382339
6/13/2020,555,A,26.5877218,Clear,0.634705142
6/13/2020,570,A,26.939325,Clear,0.655832251
6/13/2020,585,A,27.20669153,Clear,0.66375244
6/13/2020,600,A,27.5735536,Clear,0.795170097
6/13/2020,615,A,27.72791753,Clear,0.733240514
6/13/2020,630,A,28.03033873,Clear,0.834738835
6/13/2020,645,A,28.62208571,Clear,0.810688415
6/13/2020,660,A,28.6059632,Clear,0.788154153
6/13/2020,675,A,29.19779053,Clear,0.925681032
6/13/2020,690,A,29.45011987,Clear,0.847849138
6/13/2020,705,A,29.6048524,Clear,0.876942267
6/13/2020,720,A,29.6144756,Clear,0.949074946
6/13/2020,735,A,29.87312813,Clear,0.834064987
6/13/2020,750,A,29.44821587,Clear,0.941940087
6/13/2020,765,A,29.5778118,Clear,0.876465371
6/13/2020,780,A,30.0071574,Clear,0.68555092
6/13/2020,795,A,27.56851207,Cloudy,0.667428874
6/13/2020,810,A,27.4096005,Cloudy,0.541436683
6/13/2020,825,A,26.35499467,Cloudy,0.56114673
6/13/2020,840,A,26.66739493,Clear,0.836527504
6/13/2020,855,A,26.82453193,Clear,0.740192047
6/13/2020,870,A,26.77141927,Clear,0.610522182
6/13/2020,885,A,26.82875987,Clear,0.70813473
6/13/2020,900,A,27.58328453,Clear,0.74005579
6/13/2020,915,A,28.07718513,Clear,0.707857263
6/13/2020,930,A,28.1128438,Clear,0.524594205
6/13/2020,945,A,27.57890557,Clear,0.409005777
6/13/2020,960,A,27.66269933,Clear,0.45281703
6/13/2020,975,A,27.50931387,Cloudy,0.206960451
6/13/2020,990,A,26.81922213,Cloudy,0.24955531
6/13/2020,1005,A,26.54088333,Cloudy,0.145957409
6/13/2020,1020,A,26.30019327,Cloudy,0.12301314
6/13/2020,1035,A,26.03677973,Cloudy,0.124840209
6/13/2020,1050,A,25.93388073,Cloudy,0.08626614
6/13/2020,1065,A,25.57438767,Clear,0.067543329
6/13/2020,1080,A,25.40442336,Clear,0.041195138
6/13/2020,1095,A,25.2186848,Clear,0.020701
6/13/2020,1110,A,24.8120402,Clear,0.006213273
6/13/2020,1125,A,24.37271127,Cloudy,0
6/13/2020,1140,A,24.117745,Cloudy,0
6/13/2020,1155,A,24.00076707,Cloudy,0
6/13/2020,1170,A,23.96617027,Cloudy,0
6/13/2020,1185,A,23.87074167,Cloudy,0
6/13/2020,1200,A,23.7636984,Clear,0
6/13/2020,1215,A,23.71126457,Clear,0
6/13/2020,1230,A,23.6953736,Clear,0
6/13/2020,1245,A,23.47900187,Clear,0
6/13/2020,1260,A,23.2034668,Clear,0
6/13/2020,1275,A,23.0506512,Clear,0
6/13/2020,1290,A,22.87311207,Clear,0
6/13/2020,1305,A,22.8499696,Clear,0
6/13/2020,1320,A,22.70073853,Clear,0
6/13/2020,1335,A,22.5735414,Clear,0
6/13/2020,1350,A,22.44969607,Clear,0
6/13/2020,1365,A,22.26599313,Clear,0
6/13/2020,1380,A,22.2271688,Clear,0
6/13/2020,1395,A,22.3342062,Clear,0
6/13/2020,1410,A,22.23739433,Clear,0
6/13/2020,1425,A,22.20502933,Clear,0
6/14/2020,0,A,22.30942587,Clear,0
6/14/2020,15,A,22.2836282,Clear,0
6/14/2020,30,A,22.41726073,Clear,0
6/14/2020,45,A,22.44764279,Clear,0
6/14/2020,60,A,22.3396992,Clear,0
6/14/2020,75,A,22.3263162,Clear,0
6/14/2020,90,A,22.5932068,Clear,0
6/14/2020,105,A,22.83114627,Clear,0
6/14/2020,120,A,22.80169467,Clear,0
6/14/2020,135,A,22.66150713,Clear,0
6/14/2020,150,A,22.49683427,Clear,0
6/14/2020,165,A,22.41319787,Clear,0
6/14/2020,180,A,22.30154836,Clear,0
6/14/2020,195,A,22.19367067,Clear,0
6/14/2020,210,A,22.1761332,Clear,0
6/14/2020,225,A,22.18425507,Clear,0
6/14/2020,240,A,22.23586833,Clear,0
6/14/2020,255,A,22.29215507,Clear,0
6/14/2020,270,A,22.25429487,Clear,0
6/14/2020,285,A,22.1893432,Clear,0
6/14/2020,300,A,22.2997984,Clear,0
6/14/2020,315,A,22.43938771,Clear,0
6/14/2020,330,A,22.44136347,Clear,0
6/14/2020,345,A,22.52291473,Cloudy,0
6/14/2020,360,A,22.55637827,Cloudy,0.005182682
6/14/2020,375,A,22.56817027,Cloudy,0.024243655
6/14/2020,390,A,22.65616867,Cloudy,0.049369259
6/14/2020,405,A,22.91502687,Cloudy,0.079580926
6/14/2020,420,A,23.20821113,Clear,0.14697809
6/14/2020,435,A,23.6073304,Clear,0.22630013
6/14/2020,450,A,23.587081,Clear,0.23938442
6/14/2020,465,A,23.75348329,Clear,0.325220735
6/14/2020,480,A,23.90954793,Cloudy,0.30893319
6/14/2020,495,A,23.76350107,Cloudy,0.263286197
6/14/2020,510,A,23.90183136,Cloudy,0.348619603
6/14/2020,525,A,24.13006793,Cloudy,0.393655921
6/14/2020,540,A,24.52345993,Cloudy,0.44668675
6/14/2020,555,A,25.09378867,Clear,0.610922279
6/14/2020,570,A,25.8082866,Clear,0.575752133
6/14/2020,585,A,26.1179402,Cloudy,0.585098055
6/14/2020,600,A,26.35437229,Cloudy,0.598278963
6/14/2020,615,A,26.09553013,Cloudy,0.553952414
6/14/2020,630,A,26.36005847,Clear,0.83327594
6/14/2020,645,A,26.53336373,Clear,0.843885327
6/14/2020,660,A,27.08106873,Cloudy,0.725670875
6/14/2020,675,A,26.94870613,Cloudy,0.696104565
6/14/2020,690,A,26.8470704,Cloudy,0.676871414
6/14/2020,705,A,25.92304107,Cloudy,0.434701178
6/14/2020,720,A,25.21828571,Cloudy,0.508745157
6/14/2020,735,A,24.93256013,Cloudy,0.506818992
6/14/2020,750,A,24.94529613,Cloudy,0.496982549
6/14/2020,765,A,25.43106087,Cloudy,0.554673332
6/14/2020,780,A,25.37993567,Cloudy,0.629235084
6/14/2020,795,A,25.89887293,Clear,0.774860523
6/14/2020,810,A,26.6301878,Clear,0.720927928
6/14/2020,825,A,27.04890353,Clear,0.878806497
6/14/2020,840,A,27.8489156,Clear,1
6/14/2020,855,A,28.22232286,Clear,0.848397877
6/14/2020,870,A,27.5785664,Cloudy,0.529713714
6/14/2020,885,A,27.1061442,Cloudy,0.450389197
6/14/2020,900,A,26.94999387,Clear,0.621020087
6/14/2020,915,A,27.40871387,Clear,0.674851109
6/14/2020,930,A,27.44934907,Cloudy,0.481375046
6/14/2020,945,A,27.08724153,Clear,0.423770971
6/14/2020,960,A,27.05220753,Clear,0.407780712
6/14/2020,975,A,26.80979607,Cloudy,0.281034158
6/14/2020,990,A,26.42355564,Cloudy,0.202689445
6/14/2020,1005,A,26.0342224,Cloudy,0.156223678
6/14/2020,1020,A,25.98669447,Cloudy,0.129117408
6/14/2020,1035,A,25.84559127,Cloudy,0.122957399
6/14/2020,1050,A,25.6701172,Cloudy,0.074083617
6/14/2020,1065,A,25.53685507,Cloudy,0.041917295
6/14/2020,1080,A,25.3053914,Cloudy,0.028795844
6/14/2020,1095,A,25.1361024,Clear,0.018669547
6/14/2020,1110,A,25.05257967,Clear,0.005228514
6/14/2020,1125,A,24.89254314,Clear,0
6/14/2020,1140,A,24.70376387,Cloudy,0
6/14/2020,1155,A,24.54298287,Cloudy,0
6/14/2020,1170,A,24.39859427,Cloudy,0
6/14/2020,1185,A,24.24910893,Cloudy,0
6/14/2020,1200,A,24.07510987,Clear,0
6/14/2020,1215,A,23.94650073,Clear,0
6/14/2020,1230,A,23.86200773,Clear,0
6/14/2020,1245,A,23.8368284,Clear,0
6/14/2020,1260,A,23.87317121,Clear,0
6/14/2020,1275,A,23.92025353,Clear,0
6/14/2020,1290,A,23.86289053,Clear,0
6/14/2020,1305,A,23.777291,Clear,0
6/14/2020,1320,A,23.65113127,Clear,0
6/14/2020,1335,A,23.649532,Clear,0
6/14/2020,1350,A,23.60741367,Clear,0
6/14/2020,1365,A,23.52246087,Clear,0
6/14/2020,1380,A,23.3865622,Clear,0
6/14/2020,1395,A,23.33108107,Clear,0
6/14/2020,1410,A,23.44495271,Clear,0
6/14/2020,1425,A,23.41815393,Clear,0
6/15/2020,0,A,23.36912633,Clear,0
6/15/2020,15,A,23.19021187,Clear,0
6/15/2020,30,A,23.11173907,Clear,0
6/15/2020,45,A,23.0380188,Clear,0
6/15/2020,60,A,23.0133788,Clear,0
6/15/2020,75,A,23.00672193,Clear,0
6/15/2020,90,A,22.5523254,Clear,0
6/15/2020,105,A,22.16110879,Clear,0
6/15/2020,120,A,22.0657084,Clear,0
6/15/2020,135,A,22.05105987,Clear,0
6/15/2020,150,A,22.06405627,Clear,0
6/15/2020,165,A,22.1327738,Clear,0
6/15/2020,180,A,22.1389874,Clear,0
6/15/2020,195,A,22.1016358,Clear,0
6/15/2020,210,A,22.13297933,Clear,0
6/15/2020,225,A,22.184287,Clear,0
6/15/2020,240,A,22.16874793,Clear,0
6/15/2020,255,A,21.67616773,Clear,0
6/15/2020,270,A,21.5948508,Clear,0
6/15/2020,285,A,21.5713258,Clear,0
6/15/2020,300,A,21.50873627,Clear,0
6/15/2020,315,A,21.42430607,Clear,0
6/15/2020,330,A,21.4322062,Clear,0
6/15/2020,345,A,21.4640382,Clear,0
6/15/2020,360,A,21.53003333,Clear,0.007838435
6/15/2020,375,A,21.65816593,Clear,0.033278666
6/15/2020,390,A,21.95715933,Clear,0.069931525
6/15/2020,405,A,22.31239433,Clear,0.106235074
6/15/2020,420,A,22.74293007,Clear,0.157264178
6/15/2020,435,A,23.27185253,Cloudy,0.153942009
6/15/2020,450,A,23.45843107,Cloudy,0.14007115
6/15/2020,465,A,23.83686933,Cloudy,0.259986325
6/15/2020,480,A,24.47751873,Clear,0.445829576
6/15/2020,495,A,25.2572124,Clear,0.593934874
6/15/2020,510,A,25.92686257,Clear,0.548512085
6/15/2020,525,A,26.06654667,Clear,0.536499262
6/15/2020,540,A,26.19244593,Clear,0.599754244
6/15/2020,555,A,26.40725307,Clear,0.659625122
6/15/2020,570,A,26.3895486,Clear,0.594779662
6/15/2020,585,A,26.80618087,Clear,0.611892174
6/15/2020,600,A,26.95370707,Clear,0.670240702
6/15/2020,615,A,27.5598856,Clear,0.873014379
6/15/2020,630,A,28.05028693,Clear,0.745880115
6/15/2020,645,A,27.77829864,Clear,0.804068851
6/15/2020,660,A,28.7853558,Cloudy,0.852030957
6/15/2020,675,A,28.3718384,Cloudy,0.549176023
6/15/2020,690,A,28.37545567,Cloudy,0.560630196
6/15/2020,705,A,28.39979053,Cloudy,0.538265635
6/15/2020,720,A,28.60129187,Cloudy,0.662243715
6/15/2020,735,A,28.85165593,Cloudy,0.413514611
6/15/2020,750,A,28.54629327,Cloudy,0.424584791
6/15/2020,765,A,28.7726258,Cloudy,0.463250523
6/15/2020,780,A,29.03071593,Clear,0.700863615
6/15/2020,795,A,29.10738527,Cloudy,0.412246192
6/15/2020,810,A,28.41780807,Cloudy,0.247925193
6/15/2020,825,A,27.85690313,Cloudy,0.230346932
6/15/2020,840,A,27.19722087,Cloudy,0.301719055
6/15/2020,855,A,26.7497132,Cloudy,0.453578825
6/15/2020,870,A,27.61147273,Clear,0.725350054
6/15/2020,885,A,27.82892867,Cloudy,0.525571532
6/15/2020,900,A,27.93405567,Cloudy,0.467384034
6/15/2020,915,A,28.17885747,Cloudy,0.42902302
6/15/2020,930,A,27.89843529,Cloudy,0.385210528
6/15/2020,945,A,28.1680522,Clear,0.490343167
6/15/2020,960,A,27.74386593,Cloudy,0.128328362
6/15/2020,975,A,27.32750647,Cloudy,0.17637346
6/15/2020,990,A,27.34741213,Cloudy,0.247074212
6/15/2020,1005,A,27.16989953,Clear,0.280449496
6/15/2020,1020,A,27.25204247,Clear,0.20071745
6/15/2020,1035,A,26.9659322,Clear,0.160982728
6/15/2020,1050,A,26.7447368,Clear,0.102603232
6/15/2020,1065,A,26.74063913,Clear,0.087011832
6/15/2020,1080,A,26.43065107,Clear,0.038607513
6/15/2020,1095,A,26.3341512,Clear,0.0175411
6/15/2020,1110,A,26.05074267,Cloudy,0.001853081
6/15/2020,1125,A,25.35520227,Cloudy,0
6/15/2020,1140,A,23.2409404,Clear,0
6/15/2020,1155,A,22.76783847,Cloudy,0
6/15/2020,1170,A,22.98785607,Cloudy,0
6/15/2020,1185,A,23.20111713,Cloudy,0
6/15/2020,1200,A,23.3763062,Clear,0
6/15/2020,1215,A,23.39751764,Clear,0
